drugbank_id,drugbank_name,umls_cui_from_meddra,side_effect_name
DB01194,Brinzolamide,C0700184,Throat irritation
DB01194,Brinzolamide,C0040822,Tremor
DB01194,Brinzolamide,C0949070,Upper respiratory tract congestion
DB01194,Brinzolamide,C0235309,Upset stomach
DB01194,Brinzolamide,C0041969,Urethral disorder
DB01194,Brinzolamide,C0042075,Urinary tract disorder
DB01194,Brinzolamide,C0042571,Vertigo
DB01194,Brinzolamide,C0344232,Vision blurred
DB01194,Brinzolamide,C0547030,Visual disturbance
DB01558,Bromazepam,C0877609,Alertness decreased
DB01558,Bromazepam,C0233795,Anterograde amnesia
DB01558,Bromazepam,C0004134,Ataxia
DB01558,Bromazepam,C0018799,Cardiac disorder
DB01558,Bromazepam,C0018801,Cardiac failure
DB01558,Bromazepam,C0009782,Connective tissue disorder
DB01558,Bromazepam,C0549249,Depressed level of consciousness
DB01558,Bromazepam,C0232459,Digestion impaired
DB01558,Bromazepam,C0012569,Diplopia
DB01558,Bromazepam,C0233459,Emotional disorder
DB01558,Bromazepam,C0013985,Emotional disturbance NOS
DB01558,Bromazepam,C0235146,Euphoric mood
DB01558,Bromazepam,C0235169,Excitability
DB01558,Bromazepam,C0015397,Eye disorder
DB01558,Bromazepam,C0016658,Fracture
DB01558,Bromazepam,C0162119,Haemoglobin decreased
DB01558,Bromazepam,C0018524,Hallucination
DB01558,Bromazepam,C0020039,Hostility
DB01558,Bromazepam,C0021167,Incontinence
DB01558,Bromazepam,C0022107,Irritability
DB01558,Bromazepam,C0162429,Malnutrition
DB01558,Bromazepam,C0004936,Mental disorder
DB01558,Bromazepam,C0030252,Palpitations
DB01558,Bromazepam,C0235063,Respiratory depression
DB01558,Bromazepam,C0037822,Speech disorder
DB01558,Bromazepam,C0233494,Tension
DB01558,Bromazepam,C0040822,Tremor
DB01558,Bromazepam,C0344232,Vision blurred
DB01200,Bromocriptine,C0000729,Abdominal cramps
DB01200,Bromocriptine,C0232492,Abdominal pain upper
DB01200,Bromocriptine,C0948089,Acute coronary syndrome
DB01200,Bromocriptine,C0002170,Alopecia
DB01200,Bromocriptine,C0002418,Amblyopia
DB01200,Bromocriptine,C0042373,Angiopathy
DB01200,Bromocriptine,C0003811,Arrhythmia
DB01200,Bromocriptine,C0004134,Ataxia
DB01200,Bromocriptine,C0005747,Blepharospasm
DB01200,Bromocriptine,C0428977,Bradycardia
DB01200,Bromocriptine,C0018799,Cardiac disorder
DB01200,Bromocriptine,C0018802,Cardiac failure congestive
DB01200,Bromocriptine,C0038454,Cerebrovascular accident
DB01200,Bromocriptine,C0009782,Connective tissue disorder
DB01200,Bromocriptine,C0026821,Cramp muscle
DB01200,Bromocriptine,C0011849,Diabetes mellitus
DB01200,Bromocriptine,C0241863,Diabetic
DB01200,Bromocriptine,C0012569,Diplopia
DB01200,Bromocriptine,C0012739,Disseminated intravascular coagulation
DB01200,Bromocriptine,C0232493,Epigastric pain
DB01200,Bromocriptine,C0014804,Erythromelalgia
DB01200,Bromocriptine,C0015397,Eye disorder
DB01200,Bromocriptine,C0235325,Gastric haemorrhage
DB01200,Bromocriptine,C0017181,Gastrointestinal haemorrhage
DB01200,Bromocriptine,C0018524,Hallucination
DB01200,Bromocriptine,C0312420,Hypersexuality
DB01200,Bromocriptine,C0020580,Hypoaesthesia
DB01200,Bromocriptine,C0020615,Hypoglycaemia
DB01200,Bromocriptine,C0857353,Hypotensive
DB01200,Bromocriptine,C0021122,Impulse-control disorder
DB01200,Bromocriptine,C0438215,Laboratory test abnormal
DB01200,Bromocriptine,C0086525,Lassitude
DB01200,Bromocriptine,C0220870,Lightheadedness
DB01200,Bromocriptine,C0041657,Loss of consciousness
DB01200,Bromocriptine,C0338831,Mania
DB01200,Bromocriptine,C0025061,Mediastinal disorder
DB01200,Bromocriptine,C0004936,Mental disorder
DB01200,Bromocriptine,C0027424,Nasal congestion
DB01200,Bromocriptine,C0027441,Nasopharyngitis
DB01200,Bromocriptine,C0027849,Neuroleptic malignant syndrome
DB01200,Bromocriptine,C0235031,Neurological symptom
DB01200,Bromocriptine,C0028643,Numbness
DB01200,Bromocriptine,C0948595,Ocular discomfort
DB01200,Bromocriptine,C0085649,Oedema peripheral
DB01200,Bromocriptine,C0020651,Orthostatic hypotension
DB01200,Bromocriptine,C0030232,Pallor
DB01200,Bromocriptine,C0242422,Parkinsonism
DB01200,Bromocriptine,C0030662,Pathological gambling
DB01200,Bromocriptine,C0030920,Peptic ulcer
DB01200,Bromocriptine,C0031039,Pericardial effusion
DB01200,Bromocriptine,C0031046,Pericarditis
DB01200,Bromocriptine,C0031048,Pericarditis constrictive
DB01200,Bromocriptine,C0042023,Pollakiuria
DB01200,Bromocriptine,C0035357,Retroperitoneal fibrosis
DB01200,Bromocriptine,C1260880,Rhinorrhoea
DB01200,Bromocriptine,C0037199,Sinusitis
DB01200,Bromocriptine,C0920289,Sluggishness
DB01200,Bromocriptine,C0042420,Syncope vasovagal
DB01200,Bromocriptine,C0240327,Taste metallic
DB01200,Bromocriptine,C0233494,Tension
DB01200,Bromocriptine,C0011860,Type 2 diabetes mellitus
DB01200,Bromocriptine,C0042024,Urinary incontinence
DB01200,Bromocriptine,C0080274,Urinary retention
DB01200,Bromocriptine,C0042384,Vasculitis
DB01200,Bromocriptine,C0042514,Ventricular tachycardia
DB01200,Bromocriptine,C0042571,Vertigo
DB01200,Bromocriptine,C0344232,Vision blurred
DB01200,Bromocriptine,C0547030,Visual disturbance
DB01222,Budesonide,C0232492,Abdominal pain upper
DB01222,Budesonide,C0234238,Ache
DB01222,Budesonide,C0702166,Acne
DB01222,Budesonide,C0233472,Affect lability
DB01222,Budesonide,C0008728,Allergic granulomatous angiitis
DB01222,Budesonide,C0002170,Alopecia
DB01222,Budesonide,C0002871,Anaemia
DB01222,Budesonide,C0002994,Angioedema
DB01222,Budesonide,C0042373,Angiopathy
DB01222,Budesonide,C0235439,Ankle edema
DB01222,Budesonide,C0003126,Anosmia
DB01222,Budesonide,C1971624,Appetite absent
DB01222,Budesonide,C0235889,Arthritis aggravated
DB01222,Budesonide,C0033845,Benign intracranial hypertension
DB01222,Budesonide,C0852911,Blood alkaline phosphatase increased
DB01222,Budesonide,C0005940,Bone disorder
DB01222,Budesonide,C0006145,Breast disorder
DB01222,Budesonide,C0006277,Bronchitis
DB01222,Budesonide,C0006266,Bronchospasm
DB01222,Budesonide,C0562057,Burning in throat
DB01222,Budesonide,C0006840,Candida infection
DB01222,Budesonide,C0018799,Cardiac disorder
DB01222,Budesonide,C0005778,Clotting
DB01222,Budesonide,C0009763,Conjunctivitis
DB01222,Budesonide,C0009782,Connective tissue disorder
DB01222,Budesonide,C0026821,Cramp muscle
DB01222,Budesonide,C0010346,Crohn's disease
DB01222,Budesonide,C0010481,Cushing's syndrome
DB01222,Budesonide,C0332601,Cushingoid
DB01222,Budesonide,C0042790,Disorder sight
DB01222,Budesonide,C0152128,Drug withdrawal syndrome
DB01222,Budesonide,C1527344,Dysphonia
DB01222,Budesonide,C0699744,Ear infection
DB01222,Budesonide,C0013456,Ear pain
DB01222,Budesonide,C0849907,Ear pruritus
DB01222,Budesonide,C0013491,Ecchymosis
DB01222,Budesonide,C0013595,Eczema
DB01222,Budesonide,C0014130,Endocrine disorder
DB01222,Budesonide,C0014335,Enteritis
DB01222,Budesonide,C0232493,Epigastric pain
DB01222,Budesonide,C0014591,Epistaxis
DB01222,Budesonide,C0015397,Eye disorder
DB01222,Budesonide,C0015403,Eye infection
DB01222,Budesonide,C0542571,Face oedema
DB01222,Budesonide,C0016204,Flatulence
DB01222,Budesonide,C0268000,Fluid retention
DB01222,Budesonide,C0016658,Fracture
DB01222,Budesonide,C0017601,Glaucoma
DB01222,Budesonide,C0018965,Haematuria
DB01222,Budesonide,C0518015,Haemoglobin
DB01222,Budesonide,C0019112,Haemorrhoids
DB01222,Budesonide,C0232409,Hair growth abnormal
DB01222,Budesonide,C0019572,Hirsutism
DB01222,Budesonide,C0019825,Hoarseness
DB01222,Budesonide,C0424295,Hyperkinesia
DB01222,Budesonide,C0026826,Hypertonia
DB01222,Budesonide,C2047937,Ill-defined disorder
DB01222,Budesonide,C0021053,Immune system disorder
DB01222,Budesonide,C0232461,Increased appetite
DB01222,Budesonide,C0851341,Infestation NOS
DB01222,Budesonide,C0234708,Intraocular pressure increased
DB01222,Budesonide,C0022107,Irritability
DB01222,Budesonide,C2973529,Leukocytoclastic vasculitis
DB01222,Budesonide,C0023518,Leukocytosis
DB01222,Budesonide,C0220870,Lightheadedness
DB01222,Budesonide,C0853813,Local reaction
DB01222,Budesonide,C0041657,Loss of consciousness
DB01222,Budesonide,C0497156,Lymphadenopathy
DB01222,Budesonide,C0231218,Malaise
DB01222,Budesonide,C0162429,Malnutrition
DB01222,Budesonide,C0025061,Mediastinal disorder
DB01222,Budesonide,C0004936,Mental disorder
DB01222,Budesonide,C0025874,Metrorrhagia
DB01222,Budesonide,C0149931,Migraine
DB01222,Budesonide,C0085633,Mood swings
DB01222,Budesonide,C0027424,Nasal congestion
DB01222,Budesonide,C0858259,Nasal discomfort
DB01222,Budesonide,C0027441,Nasopharyngitis
DB01222,Budesonide,C0007859,Neck pain
DB01222,Budesonide,C0085649,Oedema peripheral
DB01222,Budesonide,C0006849,Oral candidiasis
DB01222,Budesonide,C2363730,Oropharyngeal discomfort
DB01222,Budesonide,C0029445,Osteonecrosis
DB01222,Budesonide,C0029882,Otitis media
DB01222,Budesonide,C0030252,Palpitations
DB01222,Budesonide,C0031345,Pharyngeal disorder
DB01222,Budesonide,C0042023,Pollakiuria
DB01222,Budesonide,C0233401,Psychiatric symptom
DB01222,Budesonide,C0034150,Purpura
DB01222,Budesonide,C0151632,Red blood cell sedimentation rate increased
DB01222,Budesonide,C0035243,Respiratory tract infection
DB01222,Budesonide,C0205204,Scab
DB01222,Budesonide,C0271738,Secondary adrenocortical insufficiency
DB01222,Budesonide,C0549622,Sexual dysfunction
DB01222,Budesonide,C0037199,Sinusitis
DB01222,Budesonide,C0038450,Stridor
DB01222,Budesonide,C0700590,Sweating increased
DB01222,Budesonide,C0038999,Swelling
DB01222,Budesonide,C0234233,Tenderness
DB01222,Budesonide,C0233494,Tension
DB01222,Budesonide,C0700184,Throat irritation
DB01222,Budesonide,C0242429,Throat sore
DB01222,Budesonide,C0151610,Tongue oedema
DB01222,Budesonide,C0040435,Tooth disorder
DB01222,Budesonide,C0040822,Tremor
DB01222,Budesonide,C0020522,Type IV hypersensitivity reaction
DB01222,Budesonide,C0041582,Ulcer
DB01222,Budesonide,C0041969,Urethral disorder
DB01222,Budesonide,C0042075,Urinary tract disorder
DB01222,Budesonide,C0042029,Urinary tract infection
DB01222,Budesonide,C1368065,Vascular purpura
DB01222,Budesonide,C0042571,Vertigo
DB01222,Budesonide,C0339916,Viral upper respiratory tract infection
DB01222,Budesonide,C0344232,Vision blurred
DB01222,Budesonide,C0043144,Wheezing
DB01222,Budesonide,C0087169,Withdrawal symptom
DB00887,Bumetanide,C0151479,Amylase increased
DB00887,Bumetanide,C0857177,Arthritic pains
DB00887,Bumetanide,C0018939,Blood disorder
DB00887,Bumetanide,C0008370,Cholestasis
DB00887,Bumetanide,C0026821,Cramp muscle
DB00887,Bumetanide,C0011175,Dehydration
DB00887,Bumetanide,C0012797,Diuresis
DB00887,Bumetanide,C0948296,Ear discomfort
DB00887,Bumetanide,C0342579,Electrolyte imbalance
DB00887,Bumetanide,C0014742,Erythema multiforme
DB00887,Bumetanide,C0860434,Fluid and electrolyte imbalance
DB00887,Bumetanide,C0017979,Glycosuria
DB00887,Bumetanide,C0018418,Gynaecomastia
DB00887,Bumetanide,C0151763,Hepatocellular injury
DB00887,Bumetanide,C0020456,Hyperglycaemia
DB00887,Bumetanide,C0740394,Hyperuricaemia
DB00887,Bumetanide,C0020578,Hyperventilation
DB00887,Bumetanide,C0085680,Hypochloraemia
DB00887,Bumetanide,C0023530,Leukopenia
DB00887,Bumetanide,C0160390,Liver injury
DB00887,Bumetanide,C0026858,Musculoskeletal pain
DB00887,Bumetanide,C0240515,Nipple pain
DB00887,Bumetanide,C0030305,Pancreatitis
DB00887,Bumetanide,C0018772,Partial hearing loss
DB00887,Bumetanide,C0033038,Premature ejaculation
DB00887,Bumetanide,C0035078,Renal failure
DB00887,Bumetanide,C0476327,Serum amylase increased
DB00887,Bumetanide,C0038325,Stevens-Johnson syndrome
DB00887,Bumetanide,C0038990,Sweating
DB00887,Bumetanide,C0235309,Upset stomach
DB00887,Bumetanide,C0042571,Vertigo
DB00297,Bupivacaine,C0001122,Acidosis
DB00297,Bupivacaine,C0002871,Anaemia
DB00297,Bupivacaine,C0877398,Anaemia postoperative
DB00297,Bupivacaine,C0426747,Anal haemorrhage
DB00297,Bupivacaine,C0340865,Anaphylactoid reaction
DB00297,Bupivacaine,C0002994,Angioedema
DB00297,Bupivacaine,C0003578,Apnoea
DB00297,Bupivacaine,C0003811,Arrhythmia
DB00297,Bupivacaine,C0151904,Aspartate aminotransferase increased
DB00297,Bupivacaine,C0004245,Atrioventricular block
DB00297,Bupivacaine,C0311468,Blood bilirubin increased
DB00297,Bupivacaine,C0020672,Body temperature decreased
DB00297,Bupivacaine,C0005940,Bone disorder
DB00297,Bupivacaine,C0428977,Bradycardia
DB00297,Bupivacaine,C0006266,Bronchospasm
DB00297,Bupivacaine,C0151559,CNS depression NOS
DB00297,Bupivacaine,C0860713,Carbon dioxide increased
DB00297,Bupivacaine,C0018799,Cardiac disorder
DB00297,Bupivacaine,C0232197,Cardiac fibrillation
DB00297,Bupivacaine,C0007166,Cardiac output decreased
DB00297,Bupivacaine,C0392548,Cauda equina syndrome
DB00297,Bupivacaine,C0085593,Chills
DB00297,Bupivacaine,C0549249,Depressed level of consciousness
DB00297,Bupivacaine,C0344315,Depressed mood
DB00297,Bupivacaine,C0221165,Diplegia
DB00297,Bupivacaine,C0012569,Diplopia
DB00297,Bupivacaine,C0013182,Drug hypersensitivity
DB00297,Bupivacaine,C0013221,Drug toxicity
DB00297,Bupivacaine,C0392699,Dysaesthesia
DB00297,Bupivacaine,C0522055,Electrocardiogram abnormal
DB00297,Bupivacaine,C0392025,Enlargement abdomen
DB00297,Bupivacaine,C0041834,Erythema
DB00297,Bupivacaine,C0235146,Euphoric mood
DB00297,Bupivacaine,C0233571,Excitement
DB00297,Bupivacaine,C0270629,Extradural abscess
DB00297,Bupivacaine,C0340464,Extrasystoles
DB00297,Bupivacaine,C0015376,Extravasation
DB00297,Bupivacaine,C0016204,Flatulence
DB00297,Bupivacaine,C0015930,Foetal distress syndrome
DB00297,Bupivacaine,C0026946,Fungal infection
DB00297,Bupivacaine,C0018965,Haematuria
DB00297,Bupivacaine,C0269596,Haemorrhage in pregnancy
DB00297,Bupivacaine,C0019937,Horner's syndrome
DB00297,Bupivacaine,C0034880,Hyperacusis
DB00297,Bupivacaine,C0020440,Hypercapnia
DB00297,Bupivacaine,C0020580,Hypoaesthesia
DB00297,Bupivacaine,C0521592,Hypoaesthesia oral
DB00297,Bupivacaine,C0086439,Hypokinesia
DB00297,Bupivacaine,C0857353,Hypotensive
DB00297,Bupivacaine,C0413252,Hypothermia
DB00297,Bupivacaine,C0851341,Infestation NOS
DB00297,Bupivacaine,C0023066,Laryngospasm
DB00297,Bupivacaine,C0023518,Leukocytosis
DB00297,Bupivacaine,C0220870,Lightheadedness
DB00297,Bupivacaine,C0041657,Loss of consciousness
DB00297,Bupivacaine,C0162429,Malnutrition
DB00297,Bupivacaine,C0004936,Mental disorder
DB00297,Bupivacaine,C0085622,Monoplegia
DB00297,Bupivacaine,C0235086,Muscle contractions involuntary
DB00297,Bupivacaine,C0231530,Muscle twitching
DB00297,Bupivacaine,C0948525,Musculoskeletal stiffness
DB00297,Bupivacaine,C0007859,Neck pain
DB00297,Bupivacaine,C0854679,Needle injury
DB00297,Bupivacaine,C0235031,Neurological symptom
DB00297,Bupivacaine,C0031117,Neuropathy peripheral
DB00297,Bupivacaine,C1320474,Nuchal rigidity
DB00297,Bupivacaine,C0028643,Numbness
DB00297,Bupivacaine,C0085649,Oedema peripheral
DB00297,Bupivacaine,C0020651,Orthostatic hypotension
DB00297,Bupivacaine,C0030232,Pallor
DB00297,Bupivacaine,C0030252,Palpitations
DB00297,Bupivacaine,C0521591,Paraesthesia oral
DB00297,Bupivacaine,C0522224,Paralysis
DB00297,Bupivacaine,C0262593,Peripheral nerve injury
DB00297,Bupivacaine,C0030201,Postoperative pain
DB00297,Bupivacaine,C0475858,Pruritus generalised
DB00297,Bupivacaine,C0034063,Pulmonary oedema
DB00297,Bupivacaine,C0034150,Purpura
DB00297,Bupivacaine,C0221780,Rectal discharge
DB00297,Bupivacaine,C0235063,Respiratory depression
DB00297,Bupivacaine,C0035229,Respiratory insufficiency
DB00297,Bupivacaine,C0035232,Respiratory paralysis
DB00297,Bupivacaine,C0424790,Rigors
DB00297,Bupivacaine,C0234193,Sensation of heat
DB00297,Bupivacaine,C0085610,Sinus bradycardia
DB00297,Bupivacaine,C0033036,Supraventricular extrasystoles
DB00297,Bupivacaine,C0038990,Sweating
DB00297,Bupivacaine,C0700590,Sweating increased
DB00297,Bupivacaine,C0151602,Swelling face
DB00297,Bupivacaine,C0233494,Tension
DB00297,Bupivacaine,C0456677,Total spinal block
DB00297,Bupivacaine,C0043251,Trauma
DB00297,Bupivacaine,C0040822,Tremor
DB00297,Bupivacaine,C0042024,Urinary incontinence
DB00297,Bupivacaine,C0080274,Urinary retention
DB00297,Bupivacaine,C0042029,Urinary tract infection
DB00297,Bupivacaine,C0438142,Urine analysis abnormal
DB00297,Bupivacaine,C0549418,Urine flow decreased
DB00297,Bupivacaine,C1368065,Vascular purpura
DB00297,Bupivacaine,C0235248,Vasoconstriction peripheral
DB00297,Bupivacaine,C0085612,Ventricular arrhythmia
DB00297,Bupivacaine,C0151636,Ventricular extrasystoles
DB00297,Bupivacaine,C0042510,Ventricular fibrillation
DB00297,Bupivacaine,C0042514,Ventricular tachycardia
DB00297,Bupivacaine,C0344232,Vision blurred
DB00297,Bupivacaine,C0406834,Wound secretion
DB00921,Buprenorphine,C0232492,Abdominal pain upper
DB00921,Buprenorphine,C0233472,Affect lability
DB00921,Buprenorphine,C0150450,Altered state of consciousness
DB00921,Buprenorphine,C0002418,Amblyopia
DB00921,Buprenorphine,C0002994,Angioedema
DB00921,Buprenorphine,C0042373,Angiopathy
DB00921,Buprenorphine,C0085632,Apathy
DB00921,Buprenorphine,C0003578,Apnoea
DB00921,Buprenorphine,C1971624,Appetite absent
DB00921,Buprenorphine,C0004096,Asthma
DB00921,Buprenorphine,C0575090,Balance disorder
DB00921,Buprenorphine,C0151824,Biliary colic
DB00921,Buprenorphine,C0428977,Bradycardia
DB00921,Buprenorphine,C0006145,Breast disorder
DB00921,Buprenorphine,C0006277,Bronchitis
DB00921,Buprenorphine,C0006266,Bronchospasm
DB00921,Buprenorphine,C0151559,CNS depression NOS
DB00921,Buprenorphine,C0018799,Cardiac disorder
DB00921,Buprenorphine,C0235198,Cerebration impaired
DB00921,Buprenorphine,C0085593,Chills
DB00921,Buprenorphine,C0009421,Coma
DB00921,Buprenorphine,C0009763,Conjunctivitis
DB00921,Buprenorphine,C0009782,Connective tissue disorder
DB00921,Buprenorphine,C0520966,Coordination abnormal
DB00921,Buprenorphine,C0026821,Cramp muscle
DB00921,Buprenorphine,C0010520,Cyanosis
DB00921,Buprenorphine,C0011175,Dehydration
DB00921,Buprenorphine,C0549249,Depressed level of consciousness
DB00921,Buprenorphine,C0344315,Depressed mood
DB00921,Buprenorphine,C0012569,Diplopia
DB00921,Buprenorphine,C0233407,Disorientation
DB00921,Buprenorphine,C0012813,Diverticulitis
DB00921,Buprenorphine,C0013182,Drug hypersensitivity
DB00921,Buprenorphine,C0687133,Drug interaction
DB00921,Buprenorphine,C0152128,Drug withdrawal syndrome
DB00921,Buprenorphine,C0314719,Dry eye
DB00921,Buprenorphine,C0281825,Dysequilibrium
DB00921,Buprenorphine,C0013390,Dysmenorrhoea
DB00921,Buprenorphine,C0013456,Ear pain
DB00921,Buprenorphine,C0151878,Electrocardiogram QT prolonged
DB00921,Buprenorphine,C0041834,Erythema
DB00921,Buprenorphine,C0235146,Euphoric mood
DB00921,Buprenorphine,C0015397,Eye disorder
DB00921,Buprenorphine,C0162285,Eyelid oedema
DB00921,Buprenorphine,C0542571,Face oedema
DB00921,Buprenorphine,C0015644,Fasciculation
DB00921,Buprenorphine,C0233471,Flat affect
DB00921,Buprenorphine,C0016204,Flatulence
DB00921,Buprenorphine,C0018524,Hallucination
DB00921,Buprenorphine,C0018834,Heartburn
DB00921,Buprenorphine,C0019521,Hiccups
DB00921,Buprenorphine,C0600142,Hot flush
DB00921,Buprenorphine,C0020578,Hyperventilation
DB00921,Buprenorphine,C0020580,Hypoaesthesia
DB00921,Buprenorphine,C0857353,Hypotensive
DB00921,Buprenorphine,C0242184,Hypoxia
DB00921,Buprenorphine,C2047937,Ill-defined disorder
DB00921,Buprenorphine,C0021053,Immune system disorder
DB00921,Buprenorphine,C0851341,Infestation NOS
DB00921,Buprenorphine,C0021368,Inflammation
DB00921,Buprenorphine,C0549373,Laryngeal pain
DB00921,Buprenorphine,C0041657,Loss of consciousness
DB00921,Buprenorphine,C0231218,Malaise
DB00921,Buprenorphine,C0162429,Malnutrition
DB00921,Buprenorphine,C0025061,Mediastinal disorder
DB00921,Buprenorphine,C0233794,Memory impairment
DB00921,Buprenorphine,C0236075,Menopausal symptoms
DB00921,Buprenorphine,C0004936,Mental disorder
DB00921,Buprenorphine,C0856054,Mental status changes
DB00921,Buprenorphine,C0149931,Migraine
DB00921,Buprenorphine,C0085633,Mood swings
DB00921,Buprenorphine,C0235086,Muscle contractions involuntary
